article_id,category,title,date,content,summary,source_url,source_name,company_tag,keywords,collected_at,has_null,is_duplicate_seed,data_origin
LIVE-0094,market,"삼성, 전남광주 제조기업 스마트공장 지원 - 에너지경제신문",2026-08-28,"삼성, 전남광주 제조기업 스마트공장 지원 &nbsp;&nbsp; 에너지경제신문","삼성, 전남광주 제조기업 스마트공장 지원 &nbsp;&nbsp; 에너지경제신문",https://news.google.com/rss/articles/CBMiW0FVX3lxTFBIRVZUSERkQUZVUWxLLXlNWGVOYzJHR0xyVHVPSWxEdThxUnlIdlpuV0lJRGpBcjJaMVg0STBoRlEyWC1GSi05aDl6TGMwY0RGbWJXNFpHUWNBLVk?oc=5,에너지경제신문,,스마트공장,2026-09-19T15:56:41.326333,false,false,live_crawler
LIVE-0095,market,"스마트공장 지었는데 업무는 그대로?""…에이블런, 제조 AX 해법 제시 - 머니투데이 - mt.co.kr",2026-09-02,"스마트공장 지었는데 업무는 그대로?""…에이블런, 제조 AX 해법 제시 - 머니투데이 &nbsp;&nbsp; mt.co.kr","스마트공장 지었는데 업무는 그대로?""…에이블런, 제조 AX 해법 제시 - 머니투데이 &nbsp;&nbsp; mt.co.kr",https://news.google.com/rss/articles/CBMiakFVX3lxTE51UGt3UDNFdXdLMnZHclpJelZVVC1SUERPUVJtNjRXcXVPdk9BaHRCLThUX2ZiT2Uxd3Y2NngyNWQzMTVmSktyQ1Bzb0NEeEltLV9RNjJFa3BiR2EyampkeEhsQlhlam94SXfSAW9BVV95cUxOWTJvQjBVZnFEZnItWEJ1aG05MnBOZVBxbXJscWJtXzlSWUJFcnNEa2c1bHptdzZ0eXNHZHVIU0dwU19FU1puNlRFemZRYXNnTEp5S0Q3ekY1eXJNempqMGVtYU1Feml0WUZQdDQ4Q3M?oc=5,mt.co.kr,,제조 AX|스마트공장,2026-09-19T15:56:41.326333,false,false,live_crawler
LIVE-0096,market,"삼성전자, 전남광주 제조기업 17곳 스마트공장 전환 지원 - 연합뉴스",2026-08-27,"삼성전자, 전남광주 제조기업 17곳 스마트공장 전환 지원 &nbsp;&nbsp; 연합뉴스","삼성전자, 전남광주 제조기업 17곳 스마트공장 전환 지원 &nbsp;&nbsp; 연합뉴스",https://news.google.com/rss/articles/CBMiW0FVX3lxTE1xRVN2M2FFXzFTTmx0X3ZQOTI4MWRFV0pxdjhzXy1jSmYtM05BdXEzbXBjQmZPQzV2ckFZRVdPcGRZU09xVll1NEY0RVFXSG9nVFV4RDB0SU5xRnPSAWBBVV95cUxOM0YzeXBhc3VBRkxXZmhfMjU1WHk0VzBXd2dwZ09fUnRmdmdreXRVSm42Q1JGUl9TQnpuNjFxQnJhcTNnaHh2cDRKaUc0aVRTcVE4RS1KX2xKY2FYc3JZeUg?oc=5,연합뉴스,,스마트공장,2026-09-19T15:56:41.326333,false,false,live_crawler
LIVE-0097,market,"한국공학대, ‘Anchor-제조AX 특화대학 선포식’ 개최 - donga.com",2026-08-28,"한국공학대, ‘Anchor-제조AX 특화대학 선포식’ 개최 &nbsp;&nbsp; donga.com","한국공학대, ‘Anchor-제조AX 특화대학 선포식’ 개최 &nbsp;&nbsp; donga.com",https://news.google.com/rss/articles/CBMidkFVX3lxTFBYTGdQVktFbjlZTEJSSjFhM0VwVHNfWEw2Sl9QNm5GbVlYa3pHOEZnRlBCM0NPbWg3UkU1VWFZX2lXTlMwZEQ2ek55ekowa0h6MUtCWnJZcXBtd1pWenh1WUxxUU9XVVk5cmpOQUdXM2w1X2VPVlHSAWZBVV95cUxQZFpSTFhuTnp1TDdRYzJIY0tTN2dyaEY3RUlDY2F0TmlvNUFScmwtUi1pN1FRaHE1WWdYV1FvN1g2aTdkRDYyWlB4TmlUQXpFcDJFU1pLT1IxUDBYalpHekhUQWJhbkE?oc=5,donga.com,,AI|스마트팩토리,2026-09-19T15:56:41.326333,false,false,live_crawler
LIVE-0098,market,"[대전환 시대, 新경제 동맥] 삼성 19조 투자…구미, 제조 AX 심장으로 - kyongbuk.co.kr",2026-08-31,"[대전환 시대, 新경제 동맥] 삼성 19조 투자…구미, 제조 AX 심장으로 &nbsp;&nbsp; kyongbuk.co.kr","[대전환 시대, 新경제 동맥] 삼성 19조 투자…구미, 제조 AX 심장으로 &nbsp;&nbsp; kyongbuk.co.kr",https://news.google.com/rss/articles/CBMib0FVX3lxTE83RTVtYlh1dUhtbHpQSXBpRlZtTDhWeVhxWTZ5Vmp6V1VJSDJiWHpoVjZ1SEtkd3dLQVlKaERlU1RWdUpCUXpYbUZmRklXVzEtSjhQSUxzRHl1dUtvTHE4ZEY1T2ZCV0hsUVBNUWpQZw?oc=5,kyongbuk.co.kr,,제조 AX,2026-09-19T15:56:41.326333,false,false,live_crawler
LIVE-0099,competitor,"연구성과> 김재곤 교수 연구팀, 머신비전 특징 압축 기술, MPEG FCM 국제표준안 채택 - kaunews.kau.ac.kr",2026-09-18,"연구성과> 김재곤 교수 연구팀, 머신비전 특징 압축 기술, MPEG FCM 국제표준안 채택 &nbsp;&nbsp; kaunews.kau.ac.kr","연구성과> 김재곤 교수 연구팀, 머신비전 특징 압축 기술, MPEG FCM 국제표준안 채택 &nbsp;&nbsp; kaunews.kau.ac.kr",https://news.google.com/rss/articles/CBMicEFVX3lxTE5reFYyZnExUmJwaXVYY2tUSHlYWEpfMU5CR2U2dFpvOGpJNDVRSXotd2lHNEszdVpuV0FJamNvT3BhQUJDdEVPWTZndlBMNjhoUXFnTkZEV1VTNk9hQnNiY2hHOG05T2xQMGxvQ1l3c1c?oc=5,kaunews.kau.ac.kr,,머신비전,2026-09-19T15:56:41.758208,false,false,live_crawler
LIVE-0100,competitor,"바이슨, AI 머신비전 기술로 베트남 제조시장 공략 - 인더스트리뉴스",2026-09-17,"바이슨, AI 머신비전 기술로 베트남 제조시장 공략 &nbsp;&nbsp; 인더스트리뉴스","바이슨, AI 머신비전 기술로 베트남 제조시장 공략 &nbsp;&nbsp; 인더스트리뉴스",https://news.google.com/rss/articles/CBMickFVX3lxTE1GNjI1TUgwcEJ6V0tMLVNka0hkX2t6QmZlTWRWNksyd05RV05sWDNlTnpPZUZvenBlNzFFY0MySVZJMDRxTDdMR3NRdnoyR3NFTW5Ca3dmWXdBS1NCTFBYa0o4Z0VSdDJ1N1dTVUFrY0pMdw?oc=5,인더스트리뉴스,,AI|머신비전,2026-09-19T15:56:41.758208,false,false,live_crawler
LIVE-0101,competitor,"바이슨, 'AW 베트남 2026'서 AI 머신비전 솔루션 선봬 - 머니투데이 - mt.co.kr",2026-09-17,"바이슨, 'AW 베트남 2026'서 AI 머신비전 솔루션 선봬 - 머니투데이 &nbsp;&nbsp; mt.co.kr","바이슨, 'AW 베트남 2026'서 AI 머신비전 솔루션 선봬 - 머니투데이 &nbsp;&nbsp; mt.co.kr",https://news.google.com/rss/articles/CBMickFVX3lxTE5VcmtpQnR4MEpCWkxzeUNvRVVvLTJ4cmoyQUFJQllYc21rRHg1dkZ5YVlyTlJYUUtmUlQwUnNtTDFuOE5uQmtXVVNJWFRZcmRHdlpyclh6VEwzcVlWT1h5ZVZIRk5pUzNDVGhucTFKSzdRd9IBckFVX3lxTE5VcmtpQnR4MEpCWkxzeUNvRVVvLTJ4cmoyQUFJQllYc21rRHg1dkZ5YVlyTlJYUUtmUlQwUnNtTDFuOE5uQmtXVVNJWFRZcmRHdlpyclh6VEwzcVlWT1h5ZVZIRk5pUzNDVGhucTFKSzdRdw?oc=5,mt.co.kr,,AI|머신비전,2026-09-19T15:56:41.758208,false,false,live_crawler
LIVE-0102,competitor,"스누아이랩, CAD 기반 AI 머신비전 플랫폼 'SMVT' 공개 - zdnet.co.kr",2026-09-15,"스누아이랩, CAD 기반 AI 머신비전 플랫폼 'SMVT' 공개 &nbsp;&nbsp; zdnet.co.kr","스누아이랩, CAD 기반 AI 머신비전 플랫폼 'SMVT' 공개 &nbsp;&nbsp; zdnet.co.kr",https://news.google.com/rss/articles/CBMiVkFVX3lxTE5LTWdXYVpmN1pCQnZfei1hQXNUMVk4OEFkS2Z4NmNpanhRX1pSQjg5bjVuaW1xWHR6azc2NjhYZkY4VW9KOWpJaXZpbERGZ2ZOWmRDR0t3?oc=5,zdnet.co.kr,,AI|머신비전,2026-09-19T15:56:41.758208,false,false,live_crawler
LIVE-0103,competitor,"바이슨, 'AW 베트남 2026'서 AI 머신비전 솔루션 선봬 - supple.kr",2026-09-17,"바이슨, 'AW 베트남 2026'서 AI 머신비전 솔루션 선봬 &nbsp;&nbsp; supple.kr","바이슨, 'AW 베트남 2026'서 AI 머신비전 솔루션 선봬 &nbsp;&nbsp; supple.kr",https://news.google.com/rss/articles/CBMiXEFVX3lxTE1VZjEteWlhQmV3TzZ5Z2trbUgyS0JMMUYyQ0o4RHdSZHpkR2ZhV0JWNzd5YWpqRkhaaGl5QW5VcE1BNk5DWmFhMDhqLVJVWm1SNEZBWmdXQ3VYM1p2?oc=5,supple.kr,,AI|머신비전,2026-09-19T15:56:41.758208,false,false,live_crawler
LIVE-0104,competitor,"넥스버, 얼라이드비전 FXO CXP 공급 통해 고성능 머신비전 솔루션 강화 - 헬로티",2026-08-24,"넥스버, 얼라이드비전 FXO CXP 공급 통해 고성능 머신비전 솔루션 강화 &nbsp;&nbsp; 헬로티","넥스버, 얼라이드비전 FXO CXP 공급 통해 고성능 머신비전 솔루션 강화 &nbsp;&nbsp; 헬로티",https://news.google.com/rss/articles/CBMiX0FVX3lxTE5McmVOMk5OYVJQNG5BSnV5Q2pVQXlRb296Y0x0bWk2bUg1blBUNmV4eDlMWHU2OHFWeWRBWDBoYzdfSmNrVm1MUDhPQWlZZWpHa3haaVZveHFlYVNXdUdJ?oc=5,헬로티,,머신비전,2026-09-19T15:56:41.759205,false,false,live_crawler
LIVE-0105,competitor,"서울대 교수·삼성 연구원 뭉친 스누아이랩, AI 머신비전 플랫폼 선보여 - 한국경제",2026-09-12,"서울대 교수·삼성 연구원 뭉친 스누아이랩, AI 머신비전 플랫폼 선보여 &nbsp;&nbsp; 한국경제","서울대 교수·삼성 연구원 뭉친 스누아이랩, AI 머신비전 플랫폼 선보여 &nbsp;&nbsp; 한국경제",https://news.google.com/rss/articles/CBMiWkFVX3lxTFBaUS1BQUl2X3gtazBQVXN2aVZUUTNzbVlEd0FrcHQ2NWF1R0QzWldOOWE5OFBBdndvd1FFNlZXak1MUjRkQURndlFUTnRsUUxNZGpwNHpmNUdZZw?oc=5,한국경제,,AI|머신비전,2026-09-19T15:56:41.759205,false,false,live_crawler
LIVE-0106,competitor,2035년 프로그래머블 LED 조명 컨트롤러 시장: 머신 비전과 자동화가 성장 견인 - 뉴스 및 통계 - indexbox.io,2026-09-13,2035년 프로그래머블 LED 조명 컨트롤러 시장: 머신 비전과 자동화가 성장 견인 - 뉴스 및 통계 &nbsp;&nbsp; indexbox.io,2035년 프로그래머블 LED 조명 컨트롤러 시장: 머신 비전과 자동화가 성장 견인 - 뉴스 및 통계 &nbsp;&nbsp; indexbox.io,https://news.google.com/rss/articles/CBMigwJBVV95cUxOanNQTG9GTFNjQU5PTW5DejNyTG54RDROSWI2YzVrVHpkcVJHOFViMlFNTzNuNkxpYmRIdkltLTJzVXQ4YlNKeFpuLUdjbk5lZmIyUDdRN1J2WVJRVW5yNWhsVmF3eEFmTTZzRi1tcHg4VU03NnNsdXlMMWNRRkpGM0M2TG5DWTlQTWRST3RxUDduVlE1c1NCSFBWOUJLSjJSMHdNYmFNcnltdEdKazdrVTYzWEVvZXk4cjlMMU5BZnllRC1hZXhKNFlzZDZ1MFBhWDZMUnFRQ0RtQ25lS0ZYLWdBbUhZeTdsX2VDTnhxMklqek40UW9YVXQxZUNseEFGWUIw?oc=5,indexbox.io,,자동화,2026-09-19T15:56:41.759205,false,false,live_crawler
LIVE-0107,competitor,머신 비전 시스템 시장 규모 및 글로벌 보고서 | 2026년부터 2035년까지 - Business Research Insights,2026-08-24,머신 비전 시스템 시장 규모 및 글로벌 보고서 | 2026년부터 2035년까지 &nbsp;&nbsp; Business Research Insights,머신 비전 시스템 시장 규모 및 글로벌 보고서 | 2026년부터 2035년까지 &nbsp;&nbsp; Business Research Insights,https://news.google.com/rss/articles/CBMimwFBVV95cUxOTWRvRXJ2Qi1rN1QwZ3dkalE1ZVVIT0p3Q1pGU2FuNzF3ZGZQWGJ4WVJjbWJUTTFjeWt0VDhVNEh4OTRvRE14QTFKdmdTWGFtRTI5TE5oNHRPOWNhVXVVLTZLSFhJU1VWdno2WVdrVnJfXzU1MGpXZTEtVFYyMElBUnpIZjVJd210YXZsUThMZDlPU1VKZ3h3NlFxRQ?oc=5,Business Research Insights,,AI|스마트팩토리,2026-09-19T15:56:41.759205,false,false,live_crawler
LIVE-0108,competitor,"스누아이랩, CAD 기반 AI 머신비전 플랫폼 ‘SMVT’ 출시… 스마트팩토리AX 가속 - 인더스트리뉴스",2026-09-14,"스누아이랩, CAD 기반 AI 머신비전 플랫폼 ‘SMVT’ 출시… 스마트팩토리AX 가속 &nbsp;&nbsp; 인더스트리뉴스","스누아이랩, CAD 기반 AI 머신비전 플랫폼 ‘SMVT’ 출시… 스마트팩토리AX 가속 &nbsp;&nbsp; 인더스트리뉴스",https://news.google.com/rss/articles/CBMickFVX3lxTFBKd0xyWTJGMHQzLUZtckRRWmFXVDdSOUVrVkZfOWRLaUhucVZmRE9FY0N2MWJyemIydUFRZDA0TzBIa3J5UzItR1NPajFIOEtxbEVFT2kwdEJVOWVnNTBpRTl6aFVlTExNT05KaV94elpndw?oc=5,인더스트리뉴스,,AI|스마트팩토리|머신비전,2026-09-19T15:56:41.759205,false,false,live_crawler
LIVE-0109,competitor,충남인력개발원·남양유업 채용연계 과정 운영…PLC·머신비전·AI 예지보전 집중 훈련 - 충청메트로,2026-09-10,충남인력개발원·남양유업 채용연계 과정 운영…PLC·머신비전·AI 예지보전 집중 훈련 &nbsp;&nbsp; 충청메트로,충남인력개발원·남양유업 채용연계 과정 운영…PLC·머신비전·AI 예지보전 집중 훈련 &nbsp;&nbsp; 충청메트로,https://news.google.com/rss/articles/CBMia0FVX3lxTE9yRHUybFRkV0ZoWnFtT3FZWmpfNWFmdk1QRmxFSm1DTklGVUgzQnlDTjk2bWZvbEdBRzZpRHNfLTF2VkpUc2VTSTd2RHlMY3RqZ2k1Q2dzRTRaRFVIUUNSMVYyOUxlQWJsbzkw?oc=5,충청메트로,,AI|머신비전,2026-09-19T15:56:41.759205,false,false,live_crawler
LIVE-0110,competitor,"[헬로즈업] 머신비전, 제조업 AI의 첫 대규모 성공 사례로 부상 - 헬로티",2026-08-13,"[헬로즈업] 머신비전, 제조업 AI의 첫 대규모 성공 사례로 부상 &nbsp;&nbsp; 헬로티","[헬로즈업] 머신비전, 제조업 AI의 첫 대규모 성공 사례로 부상 &nbsp;&nbsp; 헬로티",https://news.google.com/rss/articles/CBMiX0FVX3lxTE1XQW5Fd05TcTdXMFhOb0gxUDNSRXdKem1SYzNxc3p4Ui13b0x4dllrUnkxdF9DZWJ5NVQ3endzd0FBOHlaemxYQkl2VGFyT1BjS1Y0bGp4QUNBZmVaQVZR?oc=5,헬로티,,AI|머신비전,2026-09-19T15:56:41.759205,false,false,live_crawler
LIVE-0111,competitor,"스트로보스코픽 조명 모듈 시장, 전자제품 제조 내 머신비전 도입 확대로 2035년까지 연평균 6~9% 성장 전망 - indexbox.io",2026-09-09,"스트로보스코픽 조명 모듈 시장, 전자제품 제조 내 머신비전 도입 확대로 2035년까지 연평균 6~9% 성장 전망 &nbsp;&nbsp; indexbox.io","스트로보스코픽 조명 모듈 시장, 전자제품 제조 내 머신비전 도입 확대로 2035년까지 연평균 6~9% 성장 전망 &nbsp;&nbsp; indexbox.io",https://news.google.com/rss/articles/CBMi3wFBVV95cUxOS2x6bnRqX3BrMTVfcXFKN1NYeG1QLTNUR3pvR2Y1VmppZXVoaFR4VVRtNU1oMUVGWGxiQ29vbTY3bXJqOVpPcGhvOVNvRURqVzJuY1dOSWpiWXoyaFg3RlZNSHpQcG1XZFpzdDFsdkpLeXQ2QVN0MG9iQjBMZk9ueWRiY0hhU000NmpSNC1Ta1hOeHU1aHdkempsdkxqcVNZUjBIT09LVnl4LXpHbW1XWW1lOXBSeTlWVU1ZVjJ1ZVRUd0h1c2N5di1WeHYxWDJRU0dQVTNaYTR2VnEwTE40?oc=5,indexbox.io,,머신비전,2026-09-19T15:56:41.759205,false,false,live_crawler
LIVE-0112,competitor,"서울대 교수·삼성 연구원 뭉친 스누아이랩, AI 머신비전 플랫폼 선보여 - 모바일한경",2026-09-12,"서울대 교수·삼성 연구원 뭉친 스누아이랩, AI 머신비전 플랫폼 선보여 &nbsp;&nbsp; 모바일한경","서울대 교수·삼성 연구원 뭉친 스누아이랩, AI 머신비전 플랫폼 선보여 &nbsp;&nbsp; 모바일한경",https://news.google.com/rss/articles/CBMif0FVX3lxTE04X21FMlFSbmZEYnZBcHplMllGNmhjNkNVSTR6d3JmdVlaM1dsT2dJODZwQlZxX2dFYWNLRVRzelFvd3RCT0lxLURTcGREV1l0ektXX0NFOGV2VG9CMGlKSktBdWpKNWYzTEx3dTJoRkxNUWtmUmFUZmpXSXhoWFE?oc=5,모바일한경,,AI|머신비전,2026-09-19T15:56:41.759205,false,false,live_crawler
LIVE-0113,competitor,슬롯 머신 비전 의 모든 것: 기본 개념부터 고급 기술까지 - Histoire pour tous,2026-09-09,슬롯 머신 비전 의 모든 것: 기본 개념부터 고급 기술까지 &nbsp;&nbsp; Histoire pour tous,슬롯 머신 비전 의 모든 것: 기본 개념부터 고급 기술까지 &nbsp;&nbsp; Histoire pour tous,https://news.google.com/rss/articles/CBMilgFBVV95cUxQYUR6UWkxUlRaSXNLcXRFc3lfZlFIOHlzY2xJYUpHZTN2eS1zaEh6Z3dxbElPRWh6UzNkRlZOVTNDVHlrSU5NemVoZjMzRnRNS2lqUVVsWUNXOS1GRTZtQjJXSF9vRDZaWFdGQlRwMTdTV1FWYzI5QVpMS3FzN3JNLURQVEtodmxpbWpEQVJpVzcwd2F1WUE?oc=5,Histoire pour tous,,AI|스마트팩토리,2026-09-19T15:56:41.759205,false,false,live_crawler
LIVE-0114,competitor,"아이벡스, 英 BMVC서 논문 채택…""머신비전 메모리 제약 해결"" - 머니투데이 - mt.co.kr",2026-09-02,"아이벡스, 英 BMVC서 논문 채택…""머신비전 메모리 제약 해결"" - 머니투데이 &nbsp;&nbsp; mt.co.kr","아이벡스, 英 BMVC서 논문 채택…""머신비전 메모리 제약 해결"" - 머니투데이 &nbsp;&nbsp; mt.co.kr",https://news.google.com/rss/articles/CBMiakFVX3lxTE1DMVJPQTd1bWFhaTZzTUgta0F4UjlQRGRXUXF6WmduZUJpZWNGTDFUOXd3RUhJcW9MeGN1bl85WEphWE1PMjRGdlVPVUVDa3dpajZGbURtZG0tZk5xR0FpdDVoVVpwdFQ2Z3fSAW9BVV95cUxOcTBTS3YxV016bnc3U29zVWlLYXZ0eDIwM1ZNNFo0RmZBeXNycVhyaTRXbzVma01QT0wxaTVSNmdPc2NTNk1iY0RmcHhDcVg2YXNmTVJLelU4Xy00a3RXUF9hYnZmaEhrbjNiQmloUW8?oc=5,mt.co.kr,,머신비전,2026-09-19T15:56:41.759205,false,false,live_crawler
LIVE-0115,competitor,"뷰웍스, 상반기 영업이익 전년대비 127.4% 급증…머신비전 수요 뚜렷 - 헬로티",2026-08-04,"뷰웍스, 상반기 영업이익 전년대비 127.4% 급증…머신비전 수요 뚜렷 &nbsp;&nbsp; 헬로티","뷰웍스, 상반기 영업이익 전년대비 127.4% 급증…머신비전 수요 뚜렷 &nbsp;&nbsp; 헬로티",https://news.google.com/rss/articles/CBMiX0FVX3lxTE5BZzFVZW1ZMFhya0RBNnFMYmdsaDZfMDg2VkJodGhBdk92RmNjOHJoRW9xNlJOa3RpY3ByWkZkQ01ubVk2WWkxemMyNG12U2IxMWpMVHktODJ4dzIwQWlZ?oc=5,헬로티,,머신비전,2026-09-19T15:56:41.759205,false,false,live_crawler
LIVE-0116,competitor,"산업 현장 맞춤형 머신비전 강화…바이렉스, 오토포커스 기술 적용 확대 - 헬로티",2026-05-20,"산업 현장 맞춤형 머신비전 강화…바이렉스, 오토포커스 기술 적용 확대 &nbsp;&nbsp; 헬로티","산업 현장 맞춤형 머신비전 강화…바이렉스, 오토포커스 기술 적용 확대 &nbsp;&nbsp; 헬로티",https://news.google.com/rss/articles/CBMiX0FVX3lxTE9peGJXQ19XVlBwaFU2NnZNZ2Q5X3pJcmt6T2JWU1diZ1U4eGU4UHVqNWVfODRNQl9vMUIyOE03OEM2Z2FxWXV1YUxpOG5zNHdhRnBQU3c0NjJmRzMtMFg0?oc=5,헬로티,,머신비전,2026-09-19T15:56:41.759205,false,false,live_crawler
LIVE-0117,competitor,AI 검사부터 3D 로봇 가이던스까지...우리 현장에 필요한 AI 머신비전 기술은? - 헬로티,2026-08-14,AI 검사부터 3D 로봇 가이던스까지...우리 현장에 필요한 AI 머신비전 기술은? &nbsp;&nbsp; 헬로티,AI 검사부터 3D 로봇 가이던스까지...우리 현장에 필요한 AI 머신비전 기술은? &nbsp;&nbsp; 헬로티,https://news.google.com/rss/articles/CBMiX0FVX3lxTE4ycGFib1VQblUyUkRGTW5wb0xjcFMtbi1tMFd2cWRvOThQWFZjd1o5M2h5S2E2V1VCb1Utay1odkhOaDBwYjIyaDk1d1FfX01EaUU5ZDBXcXZNVDNvLU1N?oc=5,헬로티,,AI|머신비전,2026-09-19T15:56:41.759205,false,false,live_crawler
LIVE-0118,competitor,슬롯 머신 비전 비교 팀 협업 체계적 방법 - Histoire pour tous,2026-09-10,슬롯 머신 비전 비교 팀 협업 체계적 방법 &nbsp;&nbsp; Histoire pour tous,슬롯 머신 비전 비교 팀 협업 체계적 방법 &nbsp;&nbsp; Histoire pour tous,https://news.google.com/rss/articles/CBMiuAFBVV95cUxQS040TjNlRkdxVklYSWhRMUdYWVdJdjhqMi1hUi1xN0czM3JoYklSQjhMd1ZNLUUyQnhDVVdpV1RWazR0bUtPY2Y5OFhQYnJIdWtJR1R4RU9VY19rQWt1bzF2Zzdad0dRVjNPOWw5VmtndWlwclVkTFBuTXRyZDZEMWFMRENUeEtKNEIwaFlnVDQ3SkFtblpzQXZEdC1xN1JmNjFuSG9UOUFwOExya25WSlF1dkxROVhR?oc=5,Histoire pour tous,,AI|스마트팩토리,2026-09-19T15:56:41.759205,false,false,live_crawler
LIVE-0119,competitor,"A3, 차세대 GigE Vision 3.0 표준 공개…머신비전 기술 도약 기대 - 헬로티",2026-05-27,"A3, 차세대 GigE Vision 3.0 표준 공개…머신비전 기술 도약 기대 &nbsp;&nbsp; 헬로티","A3, 차세대 GigE Vision 3.0 표준 공개…머신비전 기술 도약 기대 &nbsp;&nbsp; 헬로티",https://news.google.com/rss/articles/CBMiX0FVX3lxTFBsOXd4Qk9nc0tlbUFzNmt6aVFodEUwT0ZxTnVlZ21LUWxfc1R5dG9TVUViSWVrRHlZSkpCMHlVTjA0ZmxldWhySkY1RmdNN2JscGRsU3B6LWNKbm9ESDI4?oc=5,헬로티,,머신비전,2026-09-19T15:56:41.759205,false,false,live_crawler
LIVE-0120,competitor,"뷰웍스, 상반기 영업익 127% 급증…머신비전이 실적 견인 - 바이오타임즈",2026-08-04,"뷰웍스, 상반기 영업익 127% 급증…머신비전이 실적 견인 &nbsp;&nbsp; 바이오타임즈","뷰웍스, 상반기 영업익 127% 급증…머신비전이 실적 견인 &nbsp;&nbsp; 바이오타임즈",https://news.google.com/rss/articles/CBMibEFVX3lxTE9PVG5DZlB6X1hOOGY1ZEpVMkg2bEFzcTAwUVZreFdnMUhrYndqSXBvMGlnVGtJUlVyMjhtZFM2U0p5am9KT0wxNGFfMnM2YUppMFNDbHk2ZlhBeGhLQlVOVzJXTkNON0xuNFJURA?oc=5,바이오타임즈,,머신비전,2026-09-19T15:56:41.759205,false,false,live_crawler
LIVE-0121,competitor,"클레로보틱스, 중기부 ‘글로벌 팁스’ 선정 ··· AI·3D 머신비전 기술 고도화 - 데이터넷",2026-08-18,"클레로보틱스, 중기부 ‘글로벌 팁스’ 선정 ··· AI·3D 머신비전 기술 고도화 &nbsp;&nbsp; 데이터넷","클레로보틱스, 중기부 ‘글로벌 팁스’ 선정 ··· AI·3D 머신비전 기술 고도화 &nbsp;&nbsp; 데이터넷",https://news.google.com/rss/articles/CBMibEFVX3lxTE04bDVOd2pYaEhhcmpCbHBZdk1KODlQRHN1TmJEQUJ2MzhHOE5vSmg1VVZOaTNXN0xIQWx5ai0zRVJ4YmpyeTJzUWgzcHJSczZJTDQ1UnZrV2Q1MU5wNFp5Zk00SjhGQ2J1UHpjYw?oc=5,데이터넷,,AI|머신비전|데이터,2026-09-19T15:56:41.759205,false,false,live_crawler
LIVE-0122,competitor,슬롯 머신 비전 - Histoire pour tous,2026-09-10,슬롯 머신 비전 &nbsp;&nbsp; Histoire pour tous,슬롯 머신 비전 &nbsp;&nbsp; Histoire pour tous,https://news.google.com/rss/articles/CBMivAFBVV95cUxNNzZ6VUFmR0xDUkZ6eUJPYWtTN2FnRm15WTZWYTlIU0ZfZmtyWGZLNDJIc0ltTXQ1dDlLcjhVYndtakF0ZGhIYUFDaHl1QUU0VHpzTG9XZjRNQ2w0WTdTMzgtYWFmX2N2QzhOZU53VV9MWjh3YnMyWnBfUzdWUG42RXBHS25FMmJKUTRGQllFWlRHZ2tKZEkzVVNoWEtuQW9MOVd1ZFUyc2x1dGsyUW1weE82STg3RlJBNzZKZQ?oc=5,Histoire pour tous,,AI|스마트팩토리,2026-09-19T15:56:41.759205,false,false,live_crawler
LIVE-0123,competitor,[헬로티 HelloT] [헬로티 TOP10] 2026년 1월 글로벌 머신비전 신제품 총망라 - 헬로티,2026-02-20,[헬로티 HelloT] [헬로티 TOP10] 2026년 1월 글로벌 머신비전 신제품 총망라 &nbsp;&nbsp; 헬로티,[헬로티 HelloT] [헬로티 TOP10] 2026년 1월 글로벌 머신비전 신제품 총망라 &nbsp;&nbsp; 헬로티,https://news.google.com/rss/articles/CBMiX0FVX3lxTFBIbm5HSkhlNE45SWV4RlVtcDhJdTgxSDJRTFBFT001UDNkb245S042ZDlEMWdWeFdKM25qeTVQaU1RSnFMeVA4cnJMZjV1QU5Tc0tYRWhpa0ZnS0s3OHJn?oc=5,헬로티,,머신비전,2026-09-19T15:56:41.760202,false,false,live_crawler
LIVE-0124,competitor,"[중국 특징주] 소비전자企 로봇사업 진출, '오필름' 머신비전 기업 설립 - 뉴스핌",2026-07-08,"[중국 특징주] 소비전자企 로봇사업 진출, '오필름' 머신비전 기업 설립 &nbsp;&nbsp; 뉴스핌","[중국 특징주] 소비전자企 로봇사업 진출, '오필름' 머신비전 기업 설립 &nbsp;&nbsp; 뉴스핌",https://news.google.com/rss/articles/CBMiXEFVX3lxTE9iaFlzSUVGM2p2NEhnVVlWaE54anNpS2ZwTGpZYUV4SVBYZzZGcTNXS1kzRVdfU0huRUpocTdNODc2OTd1elEwM3A5T0xEYWJRUEJ5M3RKQkhoVWhi?oc=5,뉴스핌,,머신비전,2026-09-19T15:56:41.760202,false,false,live_crawler
