article_id,category,title,date,content,summary,source_url,source_name,company_tag,keywords,collected_at,has_null,is_duplicate_seed,data_origin
CLN-0121,competitor,"반도체 검출 솔루션 딥시어스 개발 ‘디에스’, 프리A 투자 유치",2025-11-14,"반도체 검출 솔루션 딥시어스 개발 ‘디에스’, 프리A 투자 유치 beSUCCESS","반도체 검출 솔루션 딥시어스 개발 ‘디에스’, 프리A 투자 유치 beSUCCESS",https://news.google.com/rss/articles/CBMiRkFVX3lxTE4tTy1UMGwtdTZUblhHeElfYkFKcHN4NGdkOTROYk9ISVNiLWcybkNPWEdILVJOQi1xWURqTFJXU2hGeW9XYlE?oc=5,beSUCCESS,,,2026-09-19T15:26:23.538716+09:00,false,false,live_crawled
CLN-0122,competitor,"[Y인사이트] 삼성·LG 납품하는 AI 스타트업, 세이지 대표가 말하는 산업용 AI 시장의 진실",2025-05-21,"[Y인사이트] 삼성·LG 납품하는 AI 스타트업, 세이지 대표가 말하는 산업용 AI 시장의 진실 디일렉","[Y인사이트] 삼성·LG 납품하는 AI 스타트업, 세이지 대표가 말하는 산업용 AI 시장의 진실 디일렉",https://news.google.com/rss/articles/CBMiZkFVX3lxTFBWZ3lGQlR0RlRsZFdGNTBXXzRmMVpPZWpQSkN3Q2xyZTVLZ1htR05IMTZVNURtNFB6alN0Y0IwQmo2cTlsWHlSU25sLVF2ZmdYalhhNGttX3pQWTdPZGg5SjJBMHNSZw?oc=5,디일렉,,AI,2026-09-19T15:26:23.539713+09:00,false,false,live_crawled
CLN-0123,competitor,AI와 함께하는 제조업 혁신 ‘레졸루션’이 열어간다 [서울AI허브 2026],2025-10-12,AI와 함께하는 제조업 혁신 ‘레졸루션’이 열어간다 [서울AI허브 2026] IT조선,AI와 함께하는 제조업 혁신 ‘레졸루션’이 열어간다 [서울AI허브 2026] IT조선,https://news.google.com/rss/articles/CBMicEFVX3lxTE5Bb3dxOEliSGVsd09aaERBZm9MUDhBbWx3ZEtCeERTQW5fNTM4N3dsY0VaTEVsWk1oVmFMMUlBdzlMNzJkTUhvZk9ETkN2a3EwZkcxMWFxc2toWmp0cUt6dUYyUFE1RHI4SGFiTXBtX23SAXRBVV95cUxQX2E2eEpIX00tTER3Q09IQWZHeHR4WlpUMmZDWXJ2NTl2elFfWTRmX0d6ZUtqeEhNVTB6WHpuOHBzVUJYNkt3X2ljTFN6S3dpTnJqaklFZzdaYTMyLWNYd2xhRjdrQV9jcFQ2OFJxZVZMVkh2Nw?oc=5,IT조선,,AI,2026-09-19T15:26:23.539713+09:00,false,false,live_crawled
CLN-0124,competitor,"브이원텍, 2차전지 검사 대세주 부상… AI와 로봇까지 ‘삼중 성장’",2025-11-28,"브이원텍, 2차전지 검사 대세주 부상… AI와 로봇까지 ‘삼중 성장’ 핀포인트뉴스","브이원텍, 2차전지 검사 대세주 부상… AI와 로봇까지 ‘삼중 성장’ 핀포인트뉴스",https://news.google.com/rss/articles/CBMic0FVX3lxTE9UY3JxMF9OZVBfUFFjTGJxTDlubnZ3ZlFNNVl2ekVyM3VzS3QtU0Ruckx6LVdGMG81dTJhWmluN0pTTExEQ2w0c092MzkzeHZ4WFVMZF9vdVozY1dycmFzYzV5dmVlNHRVSVFuYWpZajg1S3fSAXdBVV95cUxQeEVURmp3Rl80T3VXUlF3YXlSOXk4TXdFbXdSVHh6SWxYcTdvTmRoR1VNUjlCZ0NoX2lPRzFPa2dNeUwzWG9NSTVaV3NHNXpZbFNFYTJsM0plZ0ZXcjJSejlxVlROQU1KM1pXRVlxd3I2R3VBYUxibw?oc=5,핀포인트뉴스,,AI,2026-09-19T15:26:23.539713+09:00,false,false,live_crawled
CLN-0125,competitor,"세이지, AI 기반 PCB 결함 검사 솔루션과 MLOps 플랫폼 공개",2025-09-03,"세이지, AI 기반 PCB 결함 검사 솔루션과 MLOps 플랫폼 공개 인더스트리뉴스","세이지, AI 기반 PCB 결함 검사 솔루션과 MLOps 플랫폼 공개 인더스트리뉴스",https://news.google.com/rss/articles/CBMickFVX3lxTE9jT0V0VWwxNE81dEpoMVFnM0Z2ZTg0OF9PdDBqNXZ4eTlMQ3hZZzRJZ0puUUV2c25kVW4zdUtIbTVkblpDemdHcnpzaEZhLWRLd1hMV0RwaTh2dGFGUHFoSGdWUjJNSk5mZ1pJaXExSVNHZw?oc=5,인더스트리뉴스,,AI,2026-09-19T15:26:23.539713+09:00,false,false,live_crawled
CLN-0126,competitor,"한울반도체, 30년 머신비전 기술력 담은 '하와이' 출시",2025-09-02,"한울반도체, 30년 머신비전 기술력 담은 '하와이' 출시 딜사이트","한울반도체, 30년 머신비전 기술력 담은 '하와이' 출시 딜사이트",https://news.google.com/rss/articles/CBMiT0FVX3lxTFBuSXNQX1ZCaVQ5OVJGbF9tV1BXS01jcGxZcnZYZ0VjV2tBaDFFYzZiaHZsd3B6SUY2U1BUeTNjakFpN0ZsN3ZRQlNpNlp4b3c?oc=5,딜사이트,,머신비전,2026-09-19T15:26:23.539713+09:00,false,false,live_crawled
CLN-0127,competitor,"[AMWS 2025 프리뷰] 라온피플, AMWS 2025에서 차세대 AI 비전 검사 솔루션 ‘NAVI AI Pro’ 선봬",2025-05-26,"[AMWS 2025 프리뷰] 라온피플, AMWS 2025에서 차세대 AI 비전 검사 솔루션 ‘NAVI AI Pro’ 선봬 인더스트리뉴스","[AMWS 2025 프리뷰] 라온피플, AMWS 2025에서 차세대 AI 비전 검사 솔루션 ‘NAVI AI Pro’ 선봬 인더스트리뉴스",https://news.google.com/rss/articles/CBMickFVX3lxTE9sVXUyNHphenNoMUQ5UzN6VnFKemRnS0pveU55bGFLaTZVRVdJbUtRUkxDZVdHaW5SQnFhUUpwQTVNWE1NMEZFVHpTck1TNjdBSGJEbUdtcHlxcXBLMldLRWRLUWlIck5mQWFpWUpGam92Zw?oc=5,인더스트리뉴스,,AI,2026-09-19T15:26:23.539713+09:00,false,false,live_crawled
CLN-0128,competitor,피아이이 “반도체·유리기판으로 AI 비전검사 솔루션 확대”,2025-01-06,피아이이 “반도체·유리기판으로 AI 비전검사 솔루션 확대” 전자신문,피아이이 “반도체·유리기판으로 AI 비전검사 솔루션 확대” 전자신문,https://news.google.com/rss/articles/CBMiTkFVX3lxTE42dzRMUXpjWGFBRUNLTG5lNlVIbHFoM0R6T3d0YkdpVTExUmIzTVU4M3Q0MEhFNTN6Y0ZfdWE4blFRZXJ5ME9YZUwybEVHQQ?oc=5,전자신문,,AI,2026-09-19T15:26:23.539713+09:00,false,false,live_crawled
CLN-0129,competitor,"[AW 2025] 아이브, 스마트 팩토리 실현 위한 AI 비전검사 솔루션 공개",2025-03-13,"[AW 2025] 아이브, 스마트 팩토리 실현 위한 AI 비전검사 솔루션 공개 헬로티","[AW 2025] 아이브, 스마트 팩토리 실현 위한 AI 비전검사 솔루션 공개 헬로티",https://news.google.com/rss/articles/CBMiW0FVX3lxTE9Dc0kwbEtpdkNmbHcxN1oyZ1RnZFpERUFScnpoVF83Wk9tZHZGdU1jNjZYTlJFTzlhdDJLc1VCdGFvMTdib2NwSTY4R1NscURSc2NKUHZrMmhNcTQ?oc=5,헬로티,,AI,2026-09-19T15:26:23.539713+09:00,false,false,live_crawled
CLN-0130,competitor,"세이지, 중기부 '초격차 스타트업 1000+' 프로젝트 선정",2025-05-20,"세이지, 중기부 '초격차 스타트업 1000+' 프로젝트 선정 디일렉","세이지, 중기부 '초격차 스타트업 1000+' 프로젝트 선정 디일렉",https://news.google.com/rss/articles/CBMiZkFVX3lxTE1OUVltUnZ0MW9LYjhQOHY5SF9keC1DYkg3Zzg5eTNPQmdzNnJxVWRRZnJhdlVHbVBfQ2tOblNJWEdoREhJSDZGajA1SUdfVEJwVjU3T0FyN2h5LVZtOTNhOXJ2QWNBQQ?oc=5,디일렉,,,2026-09-19T15:26:23.539713+09:00,false,false,live_crawled
CLN-0131,competitor,"뉴로클, “현장 맞춤형 솔루션으로 머신비전 분야 난제 해결”",2025-01-06,"뉴로클, “현장 맞춤형 솔루션으로 머신비전 분야 난제 해결” 인더스트리뉴스","뉴로클, “현장 맞춤형 솔루션으로 머신비전 분야 난제 해결” 인더스트리뉴스",https://news.google.com/rss/articles/CBMickFVX3lxTFBXNDEyN2ZsMFRvazFDMm9vS1JqcHVYMUVtSVR0LXFuVjFCOFVqSUFIT1hJNVFISERfTDdzaHZKa01MQmNrZm15WC12MmxEQ25iUC1HVHowWlV5Uko3dHAySGpIU2ZnZ0d2VUZNbDRyZllCdw?oc=5,인더스트리뉴스,,머신비전,2026-09-19T15:26:23.539713+09:00,false,false,live_crawled
CLN-0132,competitor,"AI 스마트팩토리 솔루션 기업 피아이이, 추가 수주 및 영업력 강화로 올해 ""매출 850억원 달성할 것!""",2024-03-28,"AI 스마트팩토리 솔루션 기업 피아이이, 추가 수주 및 영업력 강화로 올해 ""매출 850억원 달성할 것!"" 인공지능신문","AI 스마트팩토리 솔루션 기업 피아이이, 추가 수주 및 영업력 강화로 올해 ""매출 850억원 달성할 것!"" 인공지능신문",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5wTW9TdzFrazgwTEJNTDRXQUwxQ1FKXy1hZDNOQkF5eFR4WVd2Ti1kWHBUMUZmUGRQSy1RMjlNTnlmaXpHX2hBVUdGVXNPNTJPSmlIczJJRi1FOW1vZVRwcnBsTUxhT3c?oc=5,인공지능신문,,AI|스마트팩토리,2026-09-19T15:26:23.539713+09:00,false,false,live_crawled
CLN-0133,competitor,"세이지, 'KPCA쇼 2025'에서 AI 기반 PCB결함 검사솔루션·MLOps 플랫폼 공개",2025-09-03,"세이지, 'KPCA쇼 2025'에서 AI 기반 PCB결함 검사솔루션·MLOps 플랫폼 공개 전자신문","세이지, 'KPCA쇼 2025'에서 AI 기반 PCB결함 검사솔루션·MLOps 플랫폼 공개 전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTFBIbUZqUUswYy1vbXFEUDB2b1JidVBLWlVGcWU0dGdlaFZNTUNGZGw4QTZJZGd1bno1Q29UQXI2SU1sTHpyREVJMGI2aHhFQQ?oc=5,전자신문,,AI,2026-09-19T15:26:23.539713+09:00,false,false,live_crawled
CLN-0134,competitor,"[인터뷰] 이석중 라온피플 대표 “생성형 AI부터 VLM까지, 초지능 설계도 만들어간다”",2025-09-02,"[인터뷰] 이석중 라온피플 대표 “생성형 AI부터 VLM까지, 초지능 설계도 만들어간다” 보안뉴스","[인터뷰] 이석중 라온피플 대표 “생성형 AI부터 VLM까지, 초지능 설계도 만들어간다” 보안뉴스",https://news.google.com/rss/articles/CBMiXkFVX3lxTE9rSHlKSC1XUk40cm1vUE41WXZBNkU0cDVpN0xVdmNrMFVlUzRyaHhyRkJyWmpCNW5aMTRtZjRaYmctZXFuQ2gtU211czhzX1R3U2p3NFhLY2hoTE1nNkE?oc=5,보안뉴스,,AI,2026-09-19T15:26:23.539713+09:00,false,false,live_crawled
CLN-0135,competitor,"[스팩] 메가합병 나선 피아이이…""AI비전 검사 솔루션, 배터리 제조 全공정∙全타입 대응 가능""",2024-04-03,"[스팩] 메가합병 나선 피아이이…""AI비전 검사 솔루션, 배터리 제조 全공정∙全타입 대응 가능"" 더스탁(The Stock)","[스팩] 메가합병 나선 피아이이…""AI비전 검사 솔루션, 배터리 제조 全공정∙全타입 대응 가능"" 더스탁(The Stock)",https://news.google.com/rss/articles/CBMiakFVX3lxTE1QRVpNS0o2U1FNQ2tBczRERlhfMzkyOElaSkp1MVF6MEk5bGFQNEZSU3JFc3B5MGcxZ3RXVExhenlLUXBNb3FtRVViLVpubEVHQXFlSG5ocnJPMDUzYlFQNEhHY0JVUm5jYmc?oc=5,더스탁(The Stock),,AI,2026-09-19T15:26:23.539713+09:00,false,false,live_crawled
CLN-0136,competitor,"딥노이드, 머신비전 사업 계약금 누적 160억 돌파",2025-05-28,"딥노이드, 머신비전 사업 계약금 누적 160억 돌파 AI타임스","딥노이드, 머신비전 사업 계약금 누적 160억 돌파 AI타임스",https://news.google.com/rss/articles/CBMiakFVX3lxTE5pM21TUlktOU9JcmpYZ1ZyZ2puNmxUQ2d3T3I4Qk9lMlhCZmdPdkNtMkN0X0tkMWx0clJEXy15REtvWXgtSUdmakpVTmVGQnBkbWFnV3JFZGZKTjlHVVNmS1ppUkJrTlVQTnc?oc=5,AI타임스,,AI|머신비전,2026-09-19T15:26:23.539713+09:00,false,false,live_crawled
CLN-0137,competitor,"세이지, 레노버 서버 기반 '세이지 비전' 선봬",2025-07-03,"세이지, 레노버 서버 기반 '세이지 비전' 선봬 디일렉","세이지, 레노버 서버 기반 '세이지 비전' 선봬 디일렉",https://news.google.com/rss/articles/CBMiZkFVX3lxTE5uUDFkMGppQWRfaVhCMFZST1RPX2phYWx3TVRqZUltSDA2M0hrcERHajdIcnByMi1TOWZlRDlGbEJYbmFhMHh6TkRGZ0pTME1scUN6RzE0ZUpJUmdMUDQwSHFLc1NjQQ?oc=5,디일렉,,,2026-09-19T15:26:23.540711+09:00,false,false,live_crawled
CLN-0138,competitor,"산업 특화 AI 머신비전 기업 세이지, AW 2025 참가",2025-03-10,"산업 특화 AI 머신비전 기업 세이지, AW 2025 참가 뉴스와이어","산업 특화 AI 머신비전 기업 세이지, AW 2025 참가 뉴스와이어",https://news.google.com/rss/articles/CBMiX0FVX3lxTE9iVHVBQVgxeWVlZ0hlcjVSZWowaEdpMlBDTDh0RHBaWUxkTFZvcERybmQ3cG00MlpvYlhvbkpyaFE5bWdsR0ZXMkZUZHNLMXU2M2lCTlJfRjZRdzdnTDBz?oc=5,뉴스와이어,,AI|머신비전,2026-09-19T15:26:23.540711+09:00,false,false,live_crawled
CLN-0139,competitor,[헬로머신비전] AI 기반 3D 비전 솔루션으로 한국 시장 공략 ‘시동’ 건 메크마인드,2025-03-26,[헬로머신비전] AI 기반 3D 비전 솔루션으로 한국 시장 공략 ‘시동’ 건 메크마인드 헬로티,[헬로머신비전] AI 기반 3D 비전 솔루션으로 한국 시장 공략 ‘시동’ 건 메크마인드 헬로티,https://news.google.com/rss/articles/CBMiYEFVX3lxTE5qVkxqU2htUV9ENlVaTVJiZGNVdkhTLWxPZ1lFQ2EwZkNLeWU1ZFFwYkhTTTdYQnYwa1g0ZHdMakd6clBOdmZ0c2VXZEdJWmZ3SW5hSE43b3lCMExKTEI2aA?oc=5,헬로티,,AI|머신비전,2026-09-19T15:26:23.540711+09:00,false,false,live_crawled
CLN-0140,competitor,"어드밴텍, 美 이미지 및 AI 머신비전 솔루션 기업 '비트플로우' 인수...글로벌 네트워크와 AI 이미지 처리 솔루션 강화",2023-09-08,"어드밴텍, 美 이미지 및 AI 머신비전 솔루션 기업 '비트플로우' 인수...글로벌 네트워크와 AI 이미지 처리 솔루션 강화 인공지능신문","어드밴텍, 美 이미지 및 AI 머신비전 솔루션 기업 '비트플로우' 인수...글로벌 네트워크와 AI 이미지 처리 솔루션 강화 인공지능신문",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE53VWNuVUpDNHRKS09Nc2Q4dGtrcVN0S1paa2M5U3FCa081cW1rMGNyZ1hKdVZybnc0dXhzbm1JQ0dYZFFWR3JmcXNlbERHQUc2VmthR2RXLTgxZlRISzhaWmd6NUQ2R0k?oc=5,인공지능신문,,AI|머신비전,2026-09-19T15:26:23.540711+09:00,false,false,live_crawled
CLN-0141,competitor,"[헬로머신비전] 에프에이플러스, AI 딥러닝 머신비전으로 글로벌 제조 혁신의 선봉에 서다",2025-08-14,"[헬로머신비전] 에프에이플러스, AI 딥러닝 머신비전으로 글로벌 제조 혁신의 선봉에 서다 헬로티","[헬로머신비전] 에프에이플러스, AI 딥러닝 머신비전으로 글로벌 제조 혁신의 선봉에 서다 헬로티",https://news.google.com/rss/articles/CBMiX0FVX3lxTE1zcjhJaVhLdFcwUklYSlBWX2RIWTdDSnNjSjRRU0E5RjlTYWt0cGNTRDN6TDZYR3ViNk1GdllrQXdnN0RzVTg2NnZVa0NpbmJqYlN6M3JvMEdpYVBDVlE4?oc=5,헬로티,,AI|머신비전,2026-09-19T15:26:23.540711+09:00,false,false,live_crawled
CLN-0142,competitor,스마트팩토리 실현에 한 걸음! AI 머신 비전 검사 장비,2024-11-16,스마트팩토리 실현에 한 걸음! AI 머신 비전 검사 장비 YTN 사이언스,스마트팩토리 실현에 한 걸음! AI 머신 비전 검사 장비 YTN 사이언스,https://news.google.com/rss/articles/CBMif0FVX3lxTE5IUndIcVN3WUNRUEJXT0VsS0IzWDFqX2laUUF1UmdBVFlQSDUzSGRUT3U2RFpxS0ZLT0s3TXhTWGRIVEFETEtDNDhkZTFqSE4wcHlRRnM0X1ozOHdHNXFwaFlSd2RuWmhEZHZzdW90LUUtLTVBcGl4Q3h0RGZVN3M?oc=5,YTN 사이언스,,AI|스마트팩토리,2026-09-19T15:26:23.540711+09:00,false,false,live_crawled
CLN-0143,competitor,"뷰웍스, SF·AW 2025 전시회 ‘AI 머신 비전 기술 세미나’ 참가",2025-03-17,"뷰웍스, SF·AW 2025 전시회 ‘AI 머신 비전 기술 세미나’ 참가 메디포뉴스","뷰웍스, SF·AW 2025 전시회 ‘AI 머신 비전 기술 세미나’ 참가 메디포뉴스",https://news.google.com/rss/articles/CBMiX0FVX3lxTE5fRGV6NC1xam5nNWU1TkNyMTRXeXBoM0NyZTlmbHlLR2YzdWZnYXJGRXdPWXpCTlFMMW00bjVVa093OHdkNjR0cFF2MnpFUkp6emNJTFZJWmNQbFl5ellr?oc=5,메디포뉴스,,AI,2026-09-19T15:26:23.540711+09:00,false,false,live_crawled
CLN-0144,competitor,"[증시새내기] 피아이이, ""독자적 AI S/W 기술력으로 글로벌 리딩 기업 도약""",2025-01-06,"[증시새내기] 피아이이, ""독자적 AI S/W 기술력으로 글로벌 리딩 기업 도약"" 파이낸셜신문","[증시새내기] 피아이이, ""독자적 AI S/W 기술력으로 글로벌 리딩 기업 도약"" 파이낸셜신문",https://news.google.com/rss/articles/CBMia0FVX3lxTE8zQUtrbWdIVEZzRDE3ajVOLWRjLU1xRUFObFpjWmxzQlZYMWtiYzJkU19pUVB3X0Z1eXNNR0s1RWFUTEp0MC0yTWpDeVJ5NklKamZYQ3FTdHlPMjhYM3ZxVzljUVZQTnpXM29j?oc=5,파이낸셜신문,,AI,2026-09-19T15:26:23.540711+09:00,false,false,live_crawled
CLN-0145,competitor,"머신비전, 반도체-2차전지와 동반 성장한다",2024-02-26,"머신비전, 반도체-2차전지와 동반 성장한다 테크월드","머신비전, 반도체-2차전지와 동반 성장한다 테크월드",https://news.google.com/rss/articles/CBMiaEFVX3lxTE9nX2tIXzYzc1FNUFNFd1hVQzdraV84S28yXzEzLW9sNkxFR29kQUdRQURpdFRoYmRKM2JBcjhpaVFOZHdlajhVaVF6Ulc1WDQ0aDlHR3VPNTVYMFJGU2hGVVV6SnRWeDBy?oc=5,테크월드,,머신비전,2026-09-19T15:26:23.540711+09:00,false,false,live_crawled
CLN-0146,competitor,"스팩상장 추진하는 피아이이, ""2025년 매출 1000억원 목표""",2024-04-03,"스팩상장 추진하는 피아이이, ""2025년 매출 1000억원 목표"" 디일렉","스팩상장 추진하는 피아이이, ""2025년 매출 1000억원 목표"" 디일렉",https://news.google.com/rss/articles/CBMiZkFVX3lxTFBHUUVkbVRtNEh4VnNMdGdCTy1tUG53NVh5T3NteVJhcGlWMEgxLW5BUjU0a0NfcDlKWkVzZG5KZWVMdG9ReE1yRDliOFl6NHhuUUJfdEl0NjVQcnVBV1dIUXk3a2RDZw?oc=5,디일렉,,,2026-09-19T15:26:23.540711+09:00,false,false,live_crawled
CLN-0147,competitor,"[ZD SW 투데이] 세이지 비전, 머신비전 분야 혁신상 수상 外",2025-05-28,"[ZD SW 투데이] 세이지 비전, 머신비전 분야 혁신상 수상 外 지디넷코리아","[ZD SW 투데이] 세이지 비전, 머신비전 분야 혁신상 수상 外 지디넷코리아",https://news.google.com/rss/articles/CBMiVkFVX3lxTFBWT0Z0S1Zoc1VocWxxTVpuYjdYc3ZBeHFFc0VBNC1PaHZmYTQydk10OGFrSW41WFNCNkRUOFloc0V5NnFLeWt0MXZyajNZMXZ2WG5QRnFR?oc=5,지디넷코리아,,머신비전,2026-09-19T15:26:23.541707+09:00,false,false,live_crawled
CLN-0148,competitor,어떤 기술이라도 융합할 수 있는 AI 기업 '하이퍼놀로지',2024-06-25,어떤 기술이라도 융합할 수 있는 AI 기업 '하이퍼놀로지' 더테크,어떤 기술이라도 융합할 수 있는 AI 기업 '하이퍼놀로지' 더테크,https://news.google.com/rss/articles/CBMiY0FVX3lxTE8wWWk1SWJKLWg4ZDZ3aUtLSjR1Q005ZWF2d2FnZThOMW9wNDdOQ05kalpGX1I2NlFQSEtYdlNvMVppaHRMZUZlQ0U2a1Fnd0x0U2ZEcUgyMHZQR1BHaWdub211Yw?oc=5,더테크,,AI,2026-09-19T15:26:23.541707+09:00,false,false,live_crawled
CLN-0149,competitor,[人사이트] 최정일 피아이이 대표 “배터리 넘어 반도체로 검사 솔루션 확대”,2024-07-16,[人사이트] 최정일 피아이이 대표 “배터리 넘어 반도체로 검사 솔루션 확대” 전자신문,[人사이트] 최정일 피아이이 대표 “배터리 넘어 반도체로 검사 솔루션 확대” 전자신문,https://news.google.com/rss/articles/CBMiTkFVX3lxTE5VYW5GeFc0bmpNLXFIRXBJMS1XOVhjNEU1Q25LMklLdm9wbWtRSG90YUljS1RSNHR6RVlBNksycFJtbm5FazdRZHBnWmpzZw?oc=5,전자신문,,,2026-09-19T15:26:23.541707+09:00,false,false,live_crawled
CLN-0150,competitor,"뉴로클, ‘AI 비전검사’로 두 마리 토끼 잡았다… 딥러닝 기반 차세대 품질검사 지원",2023-10-27,"뉴로클, ‘AI 비전검사’로 두 마리 토끼 잡았다… 딥러닝 기반 차세대 품질검사 지원 인더스트리뉴스","뉴로클, ‘AI 비전검사’로 두 마리 토끼 잡았다… 딥러닝 기반 차세대 품질검사 지원 인더스트리뉴스",https://news.google.com/rss/articles/CBMickFVX3lxTE04UGxVMDFuR19UTDJCaDZYUjNCaUxFYmZxd0J1X1JwNXlKbHVSMkdzOHhDTWt1aVJHbmw4clFhS2FuY1BQWDdsRXZBTmFNdGtBdHRrakdXLWdkazdicElQT0E1VEp1dk1qR1MybjI4eVFFUQ?oc=5,인더스트리뉴스,,AI|품질검사,2026-09-19T15:26:23.541707+09:00,false,false,live_crawled
CLN-0151,competitor,"비전AI로 반도체 회로기판 불량검사…레졸루션, 중기부 팁스 선정",2025-01-13,"비전AI로 반도체 회로기판 불량검사…레졸루션, 중기부 팁스 선정 유니콘팩토리","비전AI로 반도체 회로기판 불량검사…레졸루션, 중기부 팁스 선정 유니콘팩토리",https://news.google.com/rss/articles/CBMibEFVX3lxTFA3aWhIRnZnRlVDenU0RnVyUnp3Wk1WcEJiaTF1WE9jc0RCaVBpSXNzMWY5VFpkcWRUd1JCbHY5cW9KcUVQQl9aWDRXNDdDaXFFY2FfV1NIVFYzcFVKUnpLcUVrQVBSLXNSN0J6TA?oc=5,유니콘팩토리,,AI,2026-09-19T15:26:23.541707+09:00,false,false,live_crawled
CLN-0152,competitor,피아이이 “AI 기반 2차전지 검사 전문기업으로 성장”[IPO인터뷰],2024-12-23,피아이이 “AI 기반 2차전지 검사 전문기업으로 성장”[IPO인터뷰] edaily.co.kr,피아이이 “AI 기반 2차전지 검사 전문기업으로 성장”[IPO인터뷰] edaily.co.kr,https://news.google.com/rss/articles/CBMigAFBVV95cUxQWkp3OWhMYzdkRUxLdkdtUUhvWmZ2c2tVR3l2amFVME0xTVF5WVRLX3ZKN1ZDMWI3cDk3dXhwMkpCaVdVc29QVl9hWXVHdDNESUlZLXk2QXBENTA0dnFic0lUVDNSQnFMdkFUdzRtM0F5TkFOd0ZxV0ZpUmRfc282Wg?oc=5,edaily.co.kr,,AI,2026-09-19T15:26:23.541707+09:00,false,false,live_crawled
CLN-0153,competitor,"'비전 검사' 솔루션 기업 피아이이(Pie), 내년 코스닥 입성 ... 하나금융 스팩과 합병 추진",2023-07-27,"'비전 검사' 솔루션 기업 피아이이(Pie), 내년 코스닥 입성 ... 하나금융 스팩과 합병 추진 더스탁(The Stock)","'비전 검사' 솔루션 기업 피아이이(Pie), 내년 코스닥 입성 ... 하나금융 스팩과 합병 추진 더스탁(The Stock)",https://news.google.com/rss/articles/CBMiakFVX3lxTE54TVliMWJKd2hOcE4xYWpUdVg5YmZXTzJ1bDltOUx3d1poTkYwRVVUVEtWbHFrT2NyejhBWTA2aDJEaHlVd3lFRUVud3F3UFJBemhDRndTVVBhZXBEZGpPVDlCdEM5LW52YlE?oc=5,더스탁(The Stock),,,2026-09-19T15:26:23.541707+09:00,false,false,live_crawled
CLN-0154,competitor,"뉴로클, AI 비전검사 통한 반도체 품질검사 사례 소개",2023-10-25,"뉴로클, AI 비전검사 통한 반도체 품질검사 사례 소개 헬로티","뉴로클, AI 비전검사 통한 반도체 품질검사 사례 소개 헬로티",https://news.google.com/rss/articles/CBMiYEFVX3lxTE5kUEJyN2NVNlZ3QjBIem0yMWpmV2tfcHFZZlp5dTQ0OTQ0ekxUYm42dkl1ZkdQR3NYR3dBaURhaW5uSEY4cWtsRkpvaXJNdDJrWVRYLUtnRTFYazdoWTFiMg?oc=5,헬로티,,AI|품질검사,2026-09-19T15:26:23.541707+09:00,false,false,live_crawled
CLN-0155,competitor,"링크제니시스, 인공지능 기반 머신비전 영상 분석 솔루션 ‘VLAD'...전년 실적 대비 45배, 가파른 성장세",2023-08-17,"링크제니시스, 인공지능 기반 머신비전 영상 분석 솔루션 ‘VLAD'...전년 실적 대비 45배, 가파른 성장세 인공지능신문","링크제니시스, 인공지능 기반 머신비전 영상 분석 솔루션 ‘VLAD'...전년 실적 대비 45배, 가파른 성장세 인공지능신문",https://news.google.com/rss/articles/CBMiZ0FVX3lxTFBFSm5MSUhEWkRoYmQyR2VTU1JzMy1yRFpiR2VhUjM2OFlMQmxBSVdlZVNOTVEtTkZXMlExQ25sdEtSVUJVczkyVkZoR0VzN2pncERMUUlTM2ZZQ3RkdDUzLVgtYnAwOHc?oc=5,인공지능신문,,머신비전,2026-09-19T15:26:23.541707+09:00,false,false,live_crawled
CLN-0156,competitor,"피아이이, 858억 매출 기반 코스닥 도전…삼성증권 주관",2024-10-18,"피아이이, 858억 매출 기반 코스닥 도전…삼성증권 주관 파이낸셜투데이","피아이이, 858억 매출 기반 코스닥 도전…삼성증권 주관 파이낸셜투데이",https://news.google.com/rss/articles/CBMiakFVX3lxTE1jU01IYTBfdURXYWd5Y0I1X05Ybm54RmF0elQwLVdka2E4VU02emp5OExYQjlpYkJzU2R6MV9IS2piTFpBM1F4QVFjcFRaNmlkR2tIQ0QyeWxPak1SU2VOQ1o4UFIzWVZuR2fSAW5BVV95cUxQamstTy1YUFdkQTJ2SkJydllOSWlMbnZIaU43NjU3RDlFdmIzTkJWcndvazFEbUhyMVl6UnJzcHpIUHVNQ2ptSjc5dkZrQTRhcjV1bzlUMWdfRFNkUzlBQ1ZPRzVMT3Rha2tjVlFzdw?oc=5,파이낸셜투데이,,,2026-09-19T15:26:23.541707+09:00,false,false,live_crawled
